date,GPRD,GPRD_ACT,GPRD_THREAT,GPRD_MA30,GPRD_MA7,event
2022-02-13,118.00495147705078,100.83576202392578,154.19613647460938,151.55123901367188,144.07521057128906,
2022-02-14,191.8865509033203,70.4774398803711,285.52783203125,155.5789337158203,143.60882568359375,
2022-02-15,229.06053161621094,87.82902526855469,380.9420166015625,161.68067932128906,153.70492553710938,
2022-02-16,223.4668731689453,61.155025482177734,371.6394348144531,165.48728942871094,168.8888702392578,
2022-02-17,228.45294189453125,91.09989929199219,334.33978271484375,168.47500610351562,186.01963806152344,
2022-02-18,226.35154724121094,147.54351806640625,318.5234375,170.9012908935547,192.7444305419922,
2022-02-19,140.16024780273438,115.8726806640625,210.354248046875,171.0275115966797,193.91195678710938,
2022-02-20,83.27684020996094,110.69401550292969,123.10631561279297,167.61167907714844,188.95079040527344,
2022-02-21,152.3668212890625,135.02029418945312,244.01055908203125,167.8301544189453,183.30511474609375,
2022-02-22,279.43438720703125,121.55968475341797,439.3686828613281,173.58273315429688,190.50137329101562,
2022-02-23,431.0212097167969,183.46507263183594,692.6530151367188,181.75672912597656,220.15199279785156,
2022-02-24,370.7033996582031,189.51914978027344,545.3680419921875,184.39410400390625,240.47349548339844,
2022-02-25,515.8916625976562,162.41171264648438,797.75244140625,192.91258239746094,281.83636474609375,Russia / Ukraine Tensions
2022-02-26,398.5916748046875,362.6435852050781,489.11749267578125,197.36546325683594,318.755126953125,
2022-02-27,202.09298706054688,157.6728973388672,277.64227294921875,198.02749633789062,335.7288818359375,
2022-02-28,452.6180725097656,218.17466735839844,678.2862548828125,205.86676025390625,378.6219177246094,
2022-03-01,540.827392578125,287.5534362792969,809.48681640625,221.77671813964844,415.9637756347656,
2022-03-02,523.524658203125,203.2228546142578,778.1954956054688,234.46124267578125,429.1785583496094,
2022-03-03,436.8221435546875,353.82550048828125,552.4142456054688,242.6691131591797,438.62408447265625,
2022-03-04,350.0732116699219,226.84716796875,465.75494384765625,245.99423217773438,414.93572998046875,
2022-03-05,322.3639831542969,236.41136169433594,375.8942565917969,250.86343383789062,404.0460510253906,
2022-03-06,197.62477111816406,206.39820861816406,250.40943908691406,254.36509704589844,403.4077453613281,
2022-03-07,362.3121032714844,247.6778564453125,473.4303283691406,264.8566589355469,390.50689697265625,
2022-03-08,352.1051025390625,360.2586975097656,408.3599853515625,273.9851989746094,363.54656982421875,
2022-03-09,295.3064270019531,179.1984405517578,391.4669189453125,277.3236999511719,330.9439697265625,
2022-03-10,352.40081787109375,384.1055908203125,343.8245849609375,283.7908020019531,318.8837890625,
2022-03-11,410.3309631347656,289.7564392089844,497.5877990722656,293.5625305175781,327.4920349121094,
2022-03-12,298.70550537109375,183.2529754638672,401.23406982421875,299.9014587402344,324.11224365234375,
2022-03-13,181.01463317871094,216.54891967773438,195.67514038085938,299.9593200683594,321.7393798828125,
2022-03-14,350.1087951660156,204.04896545410156,492.6754455566406,307.23004150390625,319.99603271484375,
2022-03-15,311.88226318359375,207.28150939941406,400.7980041503906,313.692626953125,314.2499084472656,
2022-03-16,473.2239685058594,343.9051513671875,632.5429077148438,323.0705261230469,339.6667175292969,
2022-03-17,290.32562255859375,227.74974060058594,348.2705993652344,325.1127014160156,330.798828125,
2022-03-18,285.3160400390625,202.4811553955078,394.0749816894531,327.1743469238281,312.9395446777344,
2022-03-19,175.8885498046875,175.34715270996094,201.1031494140625,325.42218017578125,295.3942565917969,
2022-03-20,130.75924682617188,156.42811584472656,159.4712677001953,322.23577880859375,288.2149353027344,
2022-03-21,227.73902893066406,227.03802490234375,223.8034210205078,325.15509033203125,270.7335205078125,
2022-03-22,244.8419647216797,201.01390075683594,295.4105529785156,330.54058837890625,261.1563415527344,
2022-03-23,267.4743957519531,297.41851806640625,342.1744079589844,334.37750244140625,231.7635498046875,
2022-03-24,317.01409912109375,265.6553955078125,420.2433166503906,335.6301574707031,235.57618713378906,
2022-03-25,350.7424621582031,328.0787353515625,424.8777160644531,332.9541931152344,244.92282104492188,
